date_dt,province,confirmed,deaths,recovered,Lat,Long,size
1518,2020-02-11,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1519,2020-02-11,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1520,2020-02-11,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1521,2020-02-11,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1522,2020-02-11,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1523,2020-02-11,Qinghai,18,0,5,35.7452,95.9956,4.242640687119285
1524,2020-02-11,Queensland,5,0,0,-28.0167,153.4,2.23606797749979
1525,2020-02-11,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1526,2020-02-11,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
1527,2020-02-11,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1528,2020-02-11,"San Diego County, CA",1,0,0,32.7157,-117.1611,1.0
1529,2020-02-11,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1530,2020-02-11,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1531,2020-02-11,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1532,2020-02-11,Shaanxi,219,0,32,35.1917,108.8701,14.798648586948742
1533,2020-02-11,Shandong,487,1,80,36.3427,118.1498,22.06807649071391
1534,2020-02-11,Shanghai,303,1,52,31.201999999999998,121.4491,17.406895185529212
1535,2020-02-11,Shanxi,124,0,30,37.5777,112.2922,11.135528725660043
1536,2020-02-11,Sichuan,417,1,85,30.6171,102.7103,20.42057785666214
1537,2020-02-11,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1538,2020-02-11,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1539,2020-02-11,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1540,2020-02-11,Taiwan,18,0,1,23.7,121.0,4.242640687119285
1541,2020-02-11,Tasmania,0,0,0,-41.4545,145.9707,0.0
1542,2020-02-11,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1543,2020-02-11,Tianjin,106,2,10,39.3054,117.323,10.295630140987
1544,2020-02-11,Tibet,1,0,0,31.6927,88.0924,1.0
1545,2020-02-11,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1546,2020-02-11,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1547,2020-02-11,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1548,2020-02-11,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1549,2020-02-11,Victoria,4,0,0,-37.8136,144.9631,2.0
1550,2020-02-11,Western Australia,0,0,0,-31.9505,115.8605,0.0
1551,2020-02-11,Xinjiang,55,0,3,41.1129,85.2401,7.416198487095663
1552,2020-02-11,Yunnan,153,0,20,24.974,101.48700000000001,12.36931687685298
1553,2020-02-11,Zhejiang,1117,0,270,29.1832,120.0934,33.421549934136806
1554,2020-02-12," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1555,2020-02-12,Anhui,889,4,127,31.8257,117.2264,29.816103031751148
1556,2020-02-12,Beijing,352,3,56,40.1824,116.4142,18.76166303929372
1557,2020-02-12,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1558,2020-02-12,British Columbia,4,0,0,49.2827,-123.1207,2.0
1559,2020-02-12,Chongqing,518,3,102,30.0572,107.874,22.759613353482084
1560,2020-02-12,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
1561,2020-02-12,Diamond Princess cruise ship,175,0,0,35.4437,139.638,13.228756555322953
1562,2020-02-12,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1563,2020-02-12,Fujian,272,0,53,26.0789,117.9874,16.492422502470642
1564,2020-02-12,Gansu,87,2,31,36.0611,103.8343,9.327379053088816
1565,2020-02-12,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
1566,2020-02-12,Guangdong,1219,1,275,23.3417,113.4244,34.91418050019218
1567,2020-02-12,Guangxi,222,1,32,23.8298,108.7881,14.89966442575134
1568,2020-02-12,Guizhou,133,1,18,26.8154,106.8748,11.532562594670797
1569,2020-02-12,Hainan,157,4,27,19.1959,109.7453,12.529964086141668
1570,2020-02-12,Hebei,251,2,54,38.0428,114.5149,15.84297951775486
1571,2020-02-12,Heilongjiang,378,8,31,47.861999999999995,127.7615,19.44222209522358
1572,2020-02-12,Henan,1135,8,246,33.882020000000004,113.61399999999999,33.689761055846034
1573,2020-02-12,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
1574,2020-02-12,Hong Kong,50,1,1,22.3,114.2,7.0710678118654755
1575,2020-02-12,Hubei,33366,1068,2686,30.9756,112.2707,182.6636252788168
1576,2020-02-12,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
1577,2020-02-12,Hunan,946,2,304,27.6104,111.7088,30.757112998459398
1578,2020-02-12,Inner Mongolia,60,0,6,44.0935,113.9448,7.745966692414834
1579,2020-02-12,Jiangsu,543,0,125,32.9711,119.455,23.302360395462088
1580,2020-02-12,Jiangxi,844,1,152,27.614,115.7221,29.0516780926679
1581,2020-02-12,Jilin,83,1,22,43.6661,126.1923,9.1104335791443
1582,2020-02-12,"King County, WA",1,0,1,47.6062,-122.3321,1.0
1583,2020-02-12,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
1584,2020-02-12,Liaoning,116,1,20,41.2956,122.6085,10.770329614269007
1585,2020-02-12,"London, ON",1,0,1,42.9849,-81.2453,1.0
1586,2020-02-12,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
1587,2020-02-12,Macau,10,0,2,22.1667,113.55,3.1622776601683795
1588,2020-02-12,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
1589,2020-02-12,New South Wales,4,0,2,-33.8688,151.2093,2.0
1590,2020-02-12,"New York City, NY",0,0,0,40.7128,-74.006,0.0
1591,2020-02-12,Ningxia,58,0,24,37.2692,106.1655,7.615773105863909
1592,2020-02-12,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1593,2020-02-12,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1594,2020-02-12,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1595,2020-02-12,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1596,2020-02-12,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1597,2020-02-12,Qinghai,18,0,9,35.7452,95.9956,4.242640687119285
1598,2020-02-12,Queensland,5,0,0,-28.0167,153.4,2.23606797749979
1599,2020-02-12,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1600,2020-02-12,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
1601,2020-02-12,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1602,2020-02-12,"San Diego County, CA",1,0,0,32.7157,-117.1611,1.0
1603,2020-02-12,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1604,2020-02-12,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1605,2020-02-12,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1606,2020-02-12,Shaanxi,225,0,43,35.1917,108.8701,15.0
1607,2020-02-12,Shandong,497,2,92,36.3427,118.1498,22.293496809607955
1608,2020-02-12,Shanghai,311,1,57,31.201999999999998,121.4491,17.635192088548397
1609,2020-02-12,Shanxi,126,0,33,37.5777,112.2922,11.224972160321824
1610,2020-02-12,Sichuan,436,1,92,30.6171,102.7103,20.8806130178211
1611,2020-02-12,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1612,2020-02-12,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1613,2020-02-12,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1614,2020-02-12,Taiwan,18,0,1,23.7,121.0,4.242640687119285
1615,2020-02-12,Tasmania,0,0,0,-41.4545,145.9707,0.0
1616,2020-02-12,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1617,2020-02-12,Tianjin,112,2,11,39.3054,117.323,10.583005244258363
1618,2020-02-12,Tibet,1,0,1,31.6927,88.0924,1.0
1619,2020-02-12,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1620,2020-02-12,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1621,2020-02-12,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1622,2020-02-12,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1623,2020-02-12,Victoria,4,0,0,-37.8136,144.9631,2.0
1624,2020-02-12,Western Australia,0,0,0,-31.9505,115.8605,0.0
1625,2020-02-12,Xinjiang,59,0,3,41.1129,85.2401,7.681145747868608
1626,2020-02-12,Yunnan,154,0,26,24.974,101.48700000000001,12.409673645990857
1627,2020-02-12,Zhejiang,1131,0,321,29.1832,120.0934,33.63034344160047
1628,2020-02-13," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1629,2020-02-13,Anhui,910,5,157,31.8257,117.2264,30.166206257996713
1630,2020-02-13,Beijing,366,3,69,40.1824,116.4142,19.131126469708992
1631,2020-02-13,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1632,2020-02-13,British Columbia,4,0,0,49.2827,-123.1207,2.0
1633,2020-02-13,Chongqing,529,4,128,30.0572,107.874,23.0
1634,2020-02-13,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
1635,2020-02-13,Diamond Princess cruise ship,175,0,0,35.4437,139.638,13.228756555322953
1636,2020-02-13,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1637,2020-02-13,Fujian,279,0,57,26.0789,117.9874,16.703293088490067
1638,2020-02-13,Gansu,90,2,39,36.0611,103.8343,9.486832980505138
1639,2020-02-13,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
1640,2020-02-13,Guangdong,1241,2,314,23.3417,113.4244,35.22782990761707
1641,2020-02-13,Guangxi,222,2,33,23.8298,108.7881,14.89966442575134
1642,2020-02-13,Guizhou,135,1,27,26.8154,106.8748,11.61895003862225
1643,2020-02-13,Hainan,157,4,30,19.1959,109.7453,12.529964086141668
1644,2020-02-13,Hebei,265,3,68,38.0428,114.5149,16.278820596099706
1645,2020-02-13,Heilongjiang,395,9,33,47.861999999999995,127.7615,19.87460691435179
1646,2020-02-13,Henan,1169,10,296,33.882020000000004,113.61399999999999,34.19064199455752
1647,2020-02-13,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
1648,2020-02-13,Hong Kong,53,1,1,22.3,114.2,7.280109889280518
1649,2020-02-13,Hubei,48206,1310,3459,30.9756,112.2707,219.5586482013405
1650,2020-02-13,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
1651,2020-02-13,Hunan,968,2,339,27.6104,111.7088,31.11269837220809
1652,2020-02-13,Inner Mongolia,61,0,6,44.0935,113.9448,7.810249675906654
1653,2020-02-13,Jiangsu,570,0,139,32.9711,119.455,23.874672772626646
1654,2020-02-13,Jiangxi,872,1,170,27.614,115.7221,29.5296461204668
1655,2020-02-13,Jilin,84,1,24,43.6661,126.1923,9.16515138991168
1656,2020-02-13,"King County, WA",1,0,1,47.6062,-122.3321,1.0
1657,2020-02-13,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
1658,2020-02-13,Liaoning,117,1,22,41.2956,122.6085,10.816653826391969
1659,2020-02-13,"London, ON",1,0,1,42.9849,-81.2453,1.0
1660,2020-02-13,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
1661,2020-02-13,Macau,10,0,3,22.1667,113.55,3.1622776601683795
1662,2020-02-13,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
1663,2020-02-13,New South Wales,4,0,4,-33.8688,151.2093,2.0
1664,2020-02-13,"New York City, NY",0,0,0,40.7128,-74.006,0.0
1665,2020-02-13,Ningxia,64,0,24,37.2692,106.1655,8.0
1666,2020-02-13,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1667,2020-02-13,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1668,2020-02-13,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1669,2020-02-13,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1670,2020-02-13,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1671,2020-02-13,Qinghai,18,0,11,35.7452,95.9956,4.242640687119285
1672,2020-02-13,Queensland,5,0,0,-28.0167,153.4,2.23606797749979
1673,2020-02-13,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1674,2020-02-13,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
1675,2020-02-13,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1676,2020-02-13,"San Diego County, CA",2,0,0,32.7157,-117.1611,1.4142135623730951
1677,2020-02-13,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1678,2020-02-13,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1679,2020-02-13,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1680,2020-02-13,Shaanxi,229,0,46,35.1917,108.8701,15.132745950421556
1681,2020-02-13,Shandong,509,2,105,36.3427,118.1498,22.561028345356956
1682,2020-02-13,Shanghai,315,1,62,31.201999999999998,121.4491,17.74823934929885
1683,2020-02-13,Shanxi,126,0,36,37.5777,112.2922,11.224972160321824
1684,2020-02-13,Sichuan,451,1,104,30.6171,102.7103,21.236760581595302
1685,2020-02-13,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1686,2020-02-13,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1687,2020-02-13,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1688,2020-02-13,Taiwan,18,0,1,23.7,121.0,4.242640687119285
1689,2020-02-13,Tasmania,0,0,0,-41.4545,145.9707,0.0
1690,2020-02-13,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1691,2020-02-13,Tianjin,119,3,21,39.3054,117.323,10.908712114635714
1692,2020-02-13,Tibet,1,0,1,31.6927,88.0924,1.0
1693,2020-02-13,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1694,2020-02-13,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1695,2020-02-13,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1696,2020-02-13,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1697,2020-02-13,Victoria,4,0,4,-37.8136,144.9631,2.0
1698,2020-02-13,Western Australia,0,0,0,-31.9505,115.8605,0.0
1699,2020-02-13,Xinjiang,63,1,6,41.1129,85.2401,7.937253933193772
1700,2020-02-13,Yunnan,156,0,27,24.974,101.48700000000001,12.489995996796797
1701,2020-02-13,Zhejiang,1145,0,360,29.1832,120.0934,33.83784863137726
1702,2020-02-14," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1703,2020-02-14,Anhui,934,6,193,31.8257,117.2264,30.56141357987225
1704,2020-02-14,Beijing,372,3,80,40.1824,116.4142,19.28730152198591
1705,2020-02-14,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1706,2020-02-14,British Columbia,4,0,0,49.2827,-123.1207,2.0
1707,2020-02-14,Chongqing,537,5,152,30.0572,107.874,23.173260452512935
1708,2020-02-14,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
1709,2020-02-14,Diamond Princess cruise ship,218,0,0,35.4437,139.638,14.7648230602334
1710,2020-02-14,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1711,2020-02-14,Fujian,281,0,63,26.0789,117.9874,16.76305461424021
1712,2020-02-14,Gansu,90,2,39,36.0611,103.8343,9.486832980505138
1713,2020-02-14,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
1714,2020-02-14,Guangdong,1261,2,362,23.3417,113.4244,35.510561809129406
1715,2020-02-14,Guangxi,226,2,36,23.8298,108.7881,15.033296378372908
1716,2020-02-14,Guizhou,140,1,28,26.8154,106.8748,11.832159566199232
1717,2020-02-14,Hainan,159,4,43,19.1959,109.7453,12.609520212918492
1718,2020-02-14,Hebei,283,3,87,38.0428,114.5149,16.822603841260722
1719,2020-02-14,Heilongjiang,419,11,47,47.861999999999995,127.7615,20.46948949045872
1720,2020-02-14,Henan,1184,11,357,33.882020000000004,113.61399999999999,34.40930106817051
1721,2020-02-14,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
1722,2020-02-14,Hong Kong,56,1,1,22.3,114.2,7.483314773547883
1723,2020-02-14,Hubei,54406,1457,4774,30.9756,112.2707,233.25093783305567
1724,2020-02-14,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
1725,2020-02-14,Hunan,988,2,364,27.6104,111.7088,31.432467291003423
1726,2020-02-14,Inner Mongolia,65,0,6,44.0935,113.9448,8.06225774829855
1727,2020-02-14,Jiangsu,593,0,157,32.9711,119.455,24.351591323771842
1728,2020-02-14,Jiangxi,900,1,187,27.614,115.7221,30.0
1729,2020-02-14,Jilin,86,1,25,43.6661,126.1923,9.273618495495704
1730,2020-02-14,"King County, WA",1,0,1,47.6062,-122.3321,1.0
1731,2020-02-14,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
1732,2020-02-14,Liaoning,119,1,29,41.2956,122.6085,10.908712114635714
1733,2020-02-14,"London, ON",1,0,1,42.9849,-81.2453,1.0
1734,2020-02-14,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
1735,2020-02-14,Macau,10,0,3,22.1667,113.55,3.1622776601683795
1736,2020-02-14,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
1737,2020-02-14,New South Wales,4,0,4,-33.8688,151.2093,2.0
1738,2020-02-14,"New York City, NY",0,0,0,40.7128,-74.006,0.0
1739,2020-02-14,Ningxia,67,0,24,37.2692,106.1655,8.18535277187245
1740,2020-02-14,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1741,2020-02-14,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1742,2020-02-14,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1743,2020-02-14,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1744,2020-02-14,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1745,2020-02-14,Qinghai,18,0,11,35.7452,95.9956,4.242640687119285
1746,2020-02-14,Queensland,5,0,0,-28.0167,153.4,2.23606797749979
1747,2020-02-14,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1748,2020-02-14,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
1749,2020-02-14,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1750,2020-02-14,"San Diego County, CA",2,0,0,32.7157,-117.1611,1.4142135623730951
1751,2020-02-14,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1752,2020-02-14,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1753,2020-02-14,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1754,2020-02-14,Shaanxi,230,0,54,35.1917,108.8701,15.165750888103101
1755,2020-02-14,Shandong,523,2,136,36.3427,118.1498,22.869193252058544
1756,2020-02-14,Shanghai,318,1,90,31.201999999999998,121.4491,17.832554500127006
1757,2020-02-14,Shanxi,127,0,38,37.5777,112.2922,11.269427669584644
1758,2020-02-14,Sichuan,463,1,114,30.6171,102.7103,21.517434791350013
1759,2020-02-14,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1760,2020-02-14,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1761,2020-02-14,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1762,2020-02-14,Taiwan,18,0,2,23.7,121.0,4.242640687119285
1763,2020-02-14,Tasmania,0,0,0,-41.4545,145.9707,0.0
1764,2020-02-14,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1765,2020-02-14,Tianjin,120,3,31,39.3054,117.323,10.954451150103322
1766,2020-02-14,Tibet,1,0,1,31.6927,88.0924,1.0
1767,2020-02-14,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1768,2020-02-14,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1769,2020-02-14,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1770,2020-02-14,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1771,2020-02-14,Victoria,4,0,4,-37.8136,144.9631,2.0
1772,2020-02-14,Western Australia,0,0,0,-31.9505,115.8605,0.0
1773,2020-02-14,Xinjiang,65,1,6,41.1129,85.2401,8.06225774829855
1774,2020-02-14,Yunnan,162,0,36,24.974,101.48700000000001,12.727922061357855
1775,2020-02-14,Zhejiang,1155,0,403,29.1832,120.0934,33.98529093593286
1776,2020-02-15," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1777,2020-02-15,Anhui,950,6,221,31.8257,117.2264,30.822070014844883
1778,2020-02-15,Beijing,375,4,98,40.1824,116.4142,19.364916731037084
1779,2020-02-15,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1780,2020-02-15,British Columbia,4,0,0,49.2827,-123.1207,2.0
1781,2020-02-15,Chongqing,544,5,184,30.0572,107.874,23.323807579381203
1782,2020-02-15,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
1783,2020-02-15,Diamond Princess cruise ship,285,0,0,35.4437,139.638,16.881943016134134
1784,2020-02-15,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1785,2020-02-15,Fujian,285,0,71,26.0789,117.9874,16.881943016134134
1786,2020-02-15,Gansu,90,2,49,36.0611,103.8343,9.486832980505138
1787,2020-02-15,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
1788,2020-02-15,Guangdong,1294,2,410,23.3417,113.4244,35.9722114972099
1789,2020-02-15,Guangxi,235,2,44,23.8298,108.7881,15.329709716755891
1790,2020-02-15,Guizhou,143,1,41,26.8154,106.8748,11.958260743101398
1791,2020-02-15,Hainan,162,4,39,19.1959,109.7453,12.727922061357855
1792,2020-02-15,Hebei,291,3,101,38.0428,114.5149,17.05872210923198
1793,2020-02-15,Heilongjiang,425,11,68,47.861999999999995,127.7615,20.615528128088304
1794,2020-02-15,Henan,1212,13,391,33.882020000000004,113.61399999999999,34.813790371058424
1795,2020-02-15,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
1796,2020-02-15,Hong Kong,56,1,1,22.3,114.2,7.483314773547883
1797,2020-02-15,Hubei,56249,1596,5623,30.9756,112.2707,237.16871631815187
1798,2020-02-15,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
1799,2020-02-15,Hunan,1001,2,425,27.6104,111.7088,31.63858403911275
1800,2020-02-15,Inner Mongolia,68,0,7,44.0935,113.9448,8.246211251235321
1801,2020-02-15,Jiangsu,604,0,186,32.9711,119.455,24.576411454889016
1802,2020-02-15,Jiangxi,913,1,210,27.614,115.7221,30.215889859476256
1803,2020-02-15,Jilin,88,1,26,43.6661,126.1923,9.38083151964686
1804,2020-02-15,"King County, WA",1,0,1,47.6062,-122.3321,1.0
1805,2020-02-15,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
1806,2020-02-15,Liaoning,119,1,31,41.2956,122.6085,10.908712114635714
1807,2020-02-15,"London, ON",1,0,1,42.9849,-81.2453,1.0
1808,2020-02-15,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
1809,2020-02-15,Macau,10,0,3,22.1667,113.55,3.1622776601683795
1810,2020-02-15,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
1811,2020-02-15,New South Wales,4,0,4,-33.8688,151.2093,2.0
1812,2020-02-15,"New York City, NY",0,0,0,40.7128,-74.006,0.0
1813,2020-02-15,Ningxia,70,0,33,37.2692,106.1655,8.366600265340756
1814,2020-02-15,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1815,2020-02-15,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1816,2020-02-15,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1817,2020-02-15,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1818,2020-02-15,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1819,2020-02-15,Qinghai,18,0,13,35.7452,95.9956,4.242640687119285
1820,2020-02-15,Queensland,5,0,0,-28.0167,153.4,2.23606797749979
1821,2020-02-15,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1822,2020-02-15,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
1823,2020-02-15,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1824,2020-02-15,"San Diego County, CA",2,0,0,32.7157,-117.1611,1.4142135623730951
1825,2020-02-15,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1826,2020-02-15,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1827,2020-02-15,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1828,2020-02-15,Shaanxi,232,0,60,35.1917,108.8701,15.231546211727817
1829,2020-02-15,Shandong,532,2,156,36.3427,118.1498,23.065125189341593
1830,2020-02-15,Shanghai,326,1,124,31.201999999999998,121.4491,18.05547008526779
1831,2020-02-15,Shanxi,128,0,46,37.5777,112.2922,11.313708498984761
1832,2020-02-15,Sichuan,470,1,119,30.6171,102.7103,21.6794833886788
1833,2020-02-15,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1834,2020-02-15,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1835,2020-02-15,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1836,2020-02-15,Taiwan,18,0,2,23.7,121.0,4.242640687119285
1837,2020-02-15,Tasmania,0,0,0,-41.4545,145.9707,0.0
1838,2020-02-15,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1839,2020-02-15,Tianjin,122,3,37,39.3054,117.323,11.045361017187261
1840,2020-02-15,Tibet,1,0,1,31.6927,88.0924,1.0
1841,2020-02-15,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1842,2020-02-15,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1843,2020-02-15,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1844,2020-02-15,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1845,2020-02-15,Victoria,4,0,4,-37.8136,144.9631,2.0
1846,2020-02-15,Western Australia,0,0,0,-31.9505,115.8605,0.0
1847,2020-02-15,Xinjiang,70,1,10,41.1129,85.2401,8.366600265340756
1848,2020-02-15,Yunnan,168,0,42,24.974,101.48700000000001,12.96148139681572
1849,2020-02-15,Zhejiang,1162,0,428,29.1832,120.0934,34.08812109811862
1850,2020-02-16," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1851,2020-02-16,Anhui,962,6,255,31.8257,117.2264,31.016124838541646
1852,2020-02-16,Beijing,380,4,108,40.1824,116.4142,19.493588689617926
1853,2020-02-16,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1854,2020-02-16,British Columbia,4,0,0,49.2827,-123.1207,2.0
1855,2020-02-16,Chongqing,551,5,207,30.0572,107.874,23.473389188611005
1856,2020-02-16,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
1857,2020-02-16,Diamond Princess cruise ship,355,0,0,35.4437,139.638,18.841443681416774
1858,2020-02-16,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1859,2020-02-16,Fujian,287,0,82,26.0789,117.9874,16.941074346097416
1860,2020-02-16,Gansu,90,2,54,36.0611,103.8343,9.486832980505138
